대표티켓번호,판매순번,주문상태,판매일,상품명,이용일시,장소명,총매수,최종정상매수,주문자명,휴대폰번호,금액,발권상태,회원여부,판매처,주문일시,공연ID,장르1,회원키
9000000041231,9000000041232,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Reed 00341,000-0002-7078,288000,Y,Y,GS칼텍스 예울마루(mobile),20240524143249,240712_01,뮤지컬,00000003393
9000000041233,9000000041234,정상,20240620,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,4,4,Jordan Ellis 00554,000-0002-7100,315000,Y,Y,GS칼텍스 예울마루(mobile),20240620180357,240712_01,뮤지컬,00000018047
9000000041235,9000000017416,정상,20240618,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Casey Hayes 01693,000-0002-2928,364000,Y,Y,GS칼텍스 예울마루(web),20240618135432,240712_01,뮤지컬,00000007406
9000000041236,9000000041237,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Cameron Reed 00342,000-0002-4548,288000,Y,Y,GS칼텍스 예울마루(mobile),20240524140836,240712_01,뮤지컬,00000015371
9000000041238,9000000041239,정상,20240628,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Rowan Brooks 00647,000-0002-5348,160000,Y,Y,Web,20240628172805,240712_01,뮤지컬,
9000000041240,9000000041241,정상,20240707,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Ellis 00233,00000028327,160000,Y,Y,티켓어플 안드로이드,20240707204502,240712_01,뮤지컬,
9000000041242,9000000041243,정상,20240630,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Ellis 00233,00000029198,160000,Y,Y,티켓모바일웹,20240630173919,240712_01,뮤지컬,
9000000041244,9000000041245,정상,20240628,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Ellis 00233,000-0002-5300,144000,Y,Y,GS칼텍스 예울마루(web),20240628170320,240712_01,뮤지컬,
9000000041246,9000000041247,정상,20240625,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Ellis 00233,000-0002-3425,130000,Y,Y,Web,20240625134351,240712_01,뮤지컬,
9000000041248,9000000041249,정상,20240619,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Ellis 00233,00000029097,320000,Y,Y,티켓모바일웹,20240619223457,240712_01,뮤지컬,
9000000041250,9000000041251,정상,20240614,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Morgan Ellis 00233,000-0002-3110,448000,Y,Y,GS칼텍스 예울마루(mobile),20240614202633,240712_01,뮤지컬,00000011412
9000000041252,9000000023853,정상,20240605,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Ellis 00233,00000028993,320000,Y,Y,티켓어플 안드로이드,20240605124519,240712_01,뮤지컬,00000018473
9000000041253,9000000041254,정상,20240705,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Jordan Ellis 00234,00000029181,450000,Y,Y,티켓모바일웹,20240705210826,240712_01,뮤지컬,
9000000041255,9000000011871,정상,20240615,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Jordan Ellis 00234,000-0002-3327,288000,Y,Y,GS칼텍스 예울마루(web),20240615140809,240712_01,뮤지컬,00000021279
9000000041256,9000000041257,정상,20240615,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Bennett 01889,000-0002-3422,144000,Y,Y,GS칼텍스 예울마루(mobile),20240615235339,240712_01,뮤지컬,00000000876
9000000041258,9000000020709,정상,20240613,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Avery Reed 00464,000-0002-5824,117000,Y,Y,GS칼텍스 예울마루(mobile),20240613143811,240712_01,뮤지컬,00000011004
9000000041259,9000000041260,정상,20240612,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Jordan Ellis 03434,000-0002-9199,288000,Y,Y,GS칼텍스 예울마루(mobile),20240612010530,240712_01,뮤지컬,00000004578
9000000041261,9000000041262,정상,20240707,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Rowan Brooks 00071,000-0002-8191,260000,Y,Y,GS칼텍스 예울마루(web),20240707122132,240712_01,뮤지컬,00000014709
9000000041263,9000000041264,정상,20240703,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Rowan Parker 01679,00000027576,234000,Y,Y,티켓어플 안드로이드,20240703212924,240712_01,뮤지컬,
9000000041265,9000000022228,부분취소,20240628,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,2,Morgan Reed 00465,000-0002-5565,234000,Y,Y,GS칼텍스 예울마루(mobile),20240628171651,240712_01,뮤지컬,00000009208
9000000041266,9000000041267,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Reed 00465,00000027488,320000,Y,Y,티켓모바일웹,20240524160840,240712_01,뮤지컬,00000002986
9000000041268,9000000041269,정상,20240710,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Taylor Ellis 00236,00000029200,160000,Y,Y,티켓어플 안드로이드,20240710150109,240712_01,뮤지컬,
9000000041270,9000000041271,정상,20240707,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Taylor Ellis 00236,00000027564,160000,Y,Y,티켓어플 아이폰,20240707145732,240712_01,뮤지컬,
9000000041272,9000000018827,정상,20240622,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Taylor Ellis 00236,00000024556,480000,Y,Y,티켓어플 안드로이드,20240622165036,240712_01,뮤지컬,
9000000041273,9000000040332,정상,20240610,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Taylor Ellis 00236,000-0002-3457,144000,Y,Y,GS칼텍스 예울마루(mobile),20240610111537,240712_01,뮤지컬,00000001459
9000000041274,9000000041275,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Taylor Ellis 00236,000-0002-8540,288000,Y,Y,GS칼텍스 예울마루(mobile),20240524155533,240712_01,뮤지컬,00000019520
9000000041276,9000000041277,정상,20240626,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Ellis 00237,00000023545,320000,Y,Y,티켓어플 아이폰,20240626153032,240712_01,뮤지컬,
9000000041278,9000000026310,정상,20240615,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Casey Ellis 00237,000-0002-5729,160000,Y,Y,GS칼텍스 예울마루(mobile),20240615212017,240712_01,뮤지컬,
9000000041279,9000000041280,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Casey Ellis 00237,000-0002-8215,448000,Y,Y,GS칼텍스 예울마루(mobile),20240524141554,240712_01,뮤지컬,00000012585
9000000041281,9000000041282,정상,20240604,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Hayes 00345,000-0002-5314,144000,Y,Y,GS칼텍스 예울마루(mobile),20240604182233,240712_01,뮤지컬,00000006097
9000000041283,9000000041284,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Hayes 00345,000-0002-6331,160000,Y,Y,Web,20240524140027,240712_01,뮤지컬,
9000000041285,9000000041286,정상,20240625,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Morgan Lane 01081,000-0002-2907,364000,Y,Y,GS칼텍스 예울마루(mobile),20240625000951,240712_01,뮤지컬,00000019070
9000000041287,9000000041288,정상,20240618,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Lane 01081,00000027463,234000,Y,Y,티켓모바일웹,20240618204724,240712_01,뮤지컬,
9000000041289,9000000041290,정상,20240711,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Reed 00467,00000022934,320000,Y,Y,티켓어플 아이폰,20240711045432,240712_01,뮤지컬,
9000000041291,9000000010280,정상,20240707,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Reed 00467,000-0002-6326,288000,Y,Y,GS칼텍스 예울마루(mobile),20240707135039,240712_01,뮤지컬,00000019875
9000000041292,9000000041293,정상,20240629,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Reed 00467,00000028973,320000,Y,Y,티켓모바일웹,20240629194146,240712_01,뮤지컬,
9000000041294,9000000041295,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,4,4,Riley Reed 00467,00000029201,576000,Y,Y,티켓어플 안드로이드,20240524143728,240712_01,뮤지컬,
9000000041296,9000000041297,정상,20240705,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Lane 02365,000-0002-9202,234000,Y,Y,GS칼텍스 예울마루(mobile),20240705233424,240712_01,뮤지컬,00000018333
9000000041298,9000000041299,정상,20240710,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Taylor Parker 00076,000-0002-6988,288000,Y,Y,GS칼텍스 예울마루(mobile),20240710161623,240712_01,뮤지컬,00000012842
9000000041300,9000000041301,정상,20240615,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Taylor Parker 00076,000-0002-4863,153000,Y,Y,Web,20240615133010,240712_01,뮤지컬,
9000000041302,9000000041303,정상,20240603,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Jordan Bennett 01890,000-0002-9203,448000,Y,Y,GS칼텍스 예울마루(web),20240603091056,240712_01,뮤지컬,00000004861
9000000041304,9000000041305,정상,20240604,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Parker 00077,000-0002-4498,288000,Y,Y,GS칼텍스 예울마루(web),20240604161315,240712_01,뮤지컬,00000010321
9000000041306,9000000041307,정상,20240703,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Foster 00241,00000024744,160000,Y,Y,티켓어플 아이폰,20240703235033,240712_01,뮤지컬,
9000000041308,9000000041309,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Cameron Reed 00470,000-0002-6327,320000,Y,Y,GS칼텍스 예울마루(mobile),20240524140839,240712_01,뮤지컬,00000000564
9000000041310,9000000037567,정상,20240613,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Casey Lane 01661,000-0002-3345,144000,Y,Y,GS칼텍스 예울마루(web),20240613104703,240712_01,뮤지컬,00000020214
9000000041311,9000000041312,정상,20240706,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Rowan Ellis 00559,000-0002-4121,234000,Y,Y,GS칼텍스 예울마루(mobile),20240706192434,240712_01,뮤지컬,00000008129
9000000041313,9000000027072,정상,20240608,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Rowan Ellis 00559,000-0002-9204,81000,Y,Y,GS칼텍스 예울마루(web),20240608221540,240712_01,뮤지컬,00000011106
9000000041314,9000000041315,정상,20240711,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Rowan Parker 00079,000-0002-9202,162000,Y,Y,GS칼텍스 예울마루(mobile),20240711154451,240712_01,뮤지컬,00000020224
9000000041316,9000000041317,정상,20240708,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Rowan Parker 00079,00000029205,160000,Y,Y,티켓어플 아이폰,20240708124902,240712_01,뮤지컬,00000013861
9000000041318,9000000041319,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Rowan Parker 00079,000-0002-9205,144000,Y,Y,GS칼텍스 예울마루(web),20240524140050,240712_01,뮤지컬,00000013861
9000000041320,9000000041321,정상,20240713,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,4,4,Morgan Hayes 00473,**,0,Y,N,(공동기획)GS칼텍스예울마루,20240713151239,240712_01,뮤지컬,
9000000041322,9000000041323,정상,20240524,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Jordan Foster 00562,000-0002-2972,234000,Y,Y,GS칼텍스 예울마루(web),20240524140452,240712_01,뮤지컬,00000020693
9000000041324,9000000041325,정상,20240624,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Ellis 03435,00000028805,320000,Y,Y,티켓모바일웹,20240624134716,240712_01,뮤지컬,
9000000041326,9000000041327,정상,20240707,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Reed 00853,00000023928,320000,Y,Y,티켓모바일웹,20240707201403,240712_01,뮤지컬,00000015244
9000000041328,9000000041329,정상,20240604,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Riley Ellis 00747,000-0002-6105,390000,Y,Y,Web,20240604201734,240712_01,뮤지컬,
9000000041330,9000000009290,정상,20240527,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Reed 00083,000-0002-6114,288000,Y,Y,GS칼텍스 예울마루(mobile),20240527035056,240712_01,뮤지컬,
9000000041331,9000000041332,정상,20240707,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Taylor Ellis 03436,00000023542,390000,Y,Y,티켓모바일웹,20240707021511,240712_01,뮤지컬,
9000000041333,9000000035828,정상,20240628,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Avery Reed 00656,000-0002-7170,160000,Y,Y,Web,20240628170014,240712_01,뮤지컬,
9000000041334,9000000041335,정상,20240629,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Taylor Foster 01268,00000028337,128000,Y,Y,티켓어플 안드로이드,20240629110613,240712_01,뮤지컬,00000004100
9000000041336,9000000041337,정상,20240629,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Riley Bennett 00355,00000025325,128000,Y,Y,티켓어플 안드로이드,20240629204657,240712_01,뮤지컬,
9000000041338,9000000041339,정상,20240630,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Avery Ellis 00936,00000029187,160000,Y,Y,티켓어플 아이폰,20240630091937,240712_01,뮤지컬,00000015747
9000000041340,9000000041341,정상,20240529,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Reed 00657,00000026240,160000,Y,Y,티켓모바일웹,20240529090500,240712_01,뮤지컬,
9000000041342,9000000041343,정상,20240628,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,1,1,Casey Ellis 03437,000-0002-9206,144000,Y,Y,GS칼텍스 예울마루(mobile),20240628170031,240712_01,뮤지컬,00000020418
9000000041344,9000000041345,정상,20240709,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Cameron Reed 00854,000-0002-5862,260000,Y,Y,현대이지웰공연(web),20240709155436,240712_01,뮤지컬,
9000000041346,9000000041347,정상,20240628,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,3,3,Cameron Reed 00854,00000023985,390000,Y,Y,티켓어플 아이폰,20240628230732,240712_01,뮤지컬,
9000000041348,9000000041349,정상,20240525,2024 뮤지컬 노트르담 드 파리 한국어버전 - 여수,20240713: 1900,GS칼텍스 예울마루 대극장,2,2,Taylor Reed 00084,000-0002-3183,256000,Y,Y,Web,20240525212747,240712_01,뮤지컬,00000001715
